sseqid,assembly_class
4361_2LSVJ2_1,confirmed_full_correct
4362_2LSVJ2_1,confirmed_full_correct
4363_2LSVJ2_1,confirmed_full_correct
4364_2LSVJ2_1,confirmed_full_correct
4365_2LSVJ2_1,confirmed_full_correct
4366_2LSVJ2_1,confirmed_full_correct
4367_2LSVJ2_1,confirmed_full_correct
4368_2LSVJ2_1,confirmed_full_correct
4369_2LSVJ2_1,confirmed_full_correct
436_2LSVJ2_1,confirmed_full_correct
4370_2LSVJ2_1,confirmed_full_correct
4371_2LSVJ2_1,confirmed_full_correct
4372_2LSVJ2_1,confirmed_full_correct
4373_2LSVJ2_1,confirmed_full_correct
4374_2LSVJ2_1,confirmed_full_correct
4375_2LSVJ2_1,confirmed_full_correct
4376_2LSVJ2_1,confirmed_full_correct
4377_2LSVJ2_1,confirmed_full_correct
4378_2LSVJ2_1,confirmed_full_correct
4379_2LSVJ2_1,confirmed_full_correct
437_2LSVJ2_1,confirmed_full_correct
4380_2LSVJ2_1,confirmed_full_correct
4381_2LSVJ2_1,confirmed_full_correct
4382_2LSVJ2_1,confirmed_full_correct
4383_2LSVJ2_1,confirmed_full_correct
4384_2LSVJ2_1,confirmed_full_correct
4385_2LSVJ2_1,confirmed_full_correct
4386_2LSVJ2_1,confirmed_full_correct
4387_2LSVJ2_1,confirmed_full_correct
4388_2LSVJ2_1,confirmed_full_correct
4389_2LSVJ2_1,confirmed_full_correct
438_2LSVJ2_1,confirmed_full_correct
4390_2LSVJ2_1,confirmed_full_correct
4391_2LSVJ2_1,confirmed_full_correct
4392_2LSVJ2_1,confirmed_partial_correct
4393_2LSVJ2_1,confirmed_full_correct
4394_2LSVJ2_1,confirmed_full_correct
4395_2LSVJ2_1,confirmed_full_correct
4396_2LSVJ2_1,confirmed_full_correct
4397_2LSVJ2_1,confirmed_full_correct
4398_2LSVJ2_1,confirmed_full_correct
4399_2LSVJ2_1,confirmed_full_correct
439_2LSVJ2_1,confirmed_full_correct
43_2LSVJ2_1,confirmed_full_correct
4400_2LSVJ2_1,confirmed_full_correct
4401_2LSVJ2_1,confirmed_full_correct
4402_2LSVJ2_1,confirmed_full_correct
4403_2LSVJ2_1,confirmed_full_correct
4404_2LSVJ2_1,confirmed_full_correct
4405_2LSVJ2_1,confirmed_full_correct
4406_2LSVJ2_1,confirmed_full_correct
4407_2LSVJ2_1,confirmed_full_correct
4408_2LSVJ2_1,confirmed_full_correct
4409_2LSVJ2_1,confirmed_full_correct
440_2LSVJ2_1,confirmed_full_correct
4410_2LSVJ2_1,confirmed_full_correct
4411_2LSVJ2_1,confirmed_full_correct
4412_2LSVJ2_1,confirmed_full_correct
4413_2LSVJ2_1,confirmed_full_correct
4414_2LSVJ2_1,confirmed_full_correct
4415_2LSVJ2_1,confirmed_full_correct
4416_2LSVJ2_1,confirmed_full_correct
4417_2LSVJ2_1,confirmed_full_correct
4418_2LSVJ2_1,confirmed_full_correct
4419_2LSVJ2_1,confirmed_full_correct
441_2LSVJ2_1,confirmed_partial_correct
4420_2LSVJ2_1,confirmed_full_correct
4421_2LSVJ2_1,confirmed_full_correct
4422_2LSVJ2_1,confirmed_full_correct
4423_2LSVJ2_1,confirmed_full_correct
4424_2LSVJ2_1,confirmed_full_correct
4425_2LSVJ2_1,confirmed_full_correct
4426_2LSVJ2_1,confirmed_full_correct
4427_2LSVJ2_1,confirmed_full_correct
4428_2LSVJ2_1,confirmed_full_correct
4429_2LSVJ2_1,confirmed_full_correct
442_2LSVJ2_1,confirmed_full_correct
4430_2LSVJ2_1,confirmed_full_correct
4431_2LSVJ2_1,confirmed_full_correct
4432_2LSVJ2_1,confirmed_full_correct
4433_2LSVJ2_1,confirmed_full_correct
4434_2LSVJ2_1,confirmed_full_correct
4435_2LSVJ2_1,confirmed_full_correct
4436_2LSVJ2_1,confirmed_full_correct
4437_2LSVJ2_1,confirmed_full_correct
4438_2LSVJ2_1,confirmed_full_correct
4439_2LSVJ2_1,confirmed_partial_correct
443_2LSVJ2_1,confirmed_full_correct
4440_2LSVJ2_1,confirmed_full_correct
4441_2LSVJ2_1,confirmed_full_correct
4442_2LSVJ2_1,confirmed_full_correct
4443_2LSVJ2_1,confirmed_full_correct
4444_2LSVJ2_1,confirmed_full_correct
4445_2LSVJ2_1,confirmed_full_correct
4446_2LSVJ2_1,confirmed_full_correct
4447_2LSVJ2_1,confirmed_full_correct
4448_2LSVJ2_1,confirmed_full_correct
4449_2LSVJ2_1,confirmed_full_correct
444_2LSVJ2_1,confirmed_full_correct
4450_2LSVJ2_1,confirmed_full_correct
4451_2LSVJ2_1,confirmed_full_correct
4452_2LSVJ2_1,confirmed_full_correct
4453_2LSVJ2_1,confirmed_full_correct
4454_2LSVJ2_1,confirmed_full_correct
4455_2LSVJ2_1,confirmed_full_correct
4456_2LSVJ2_1,confirmed_full_correct
4457_2LSVJ2_1,confirmed_full_correct
4458_2LSVJ2_1,confirmed_full_correct
4459_2LSVJ2_1,confirmed_full_correct
445_2LSVJ2_1,confirmed_full_correct
4460_2LSVJ2_1,confirmed_full_correct
4461_2LSVJ2_1,confirmed_partial_correct
4462_2LSVJ2_1,confirmed_full_correct
4463_2LSVJ2_1,confirmed_full_correct
4464_2LSVJ2_1,confirmed_full_correct
4465_2LSVJ2_1,confirmed_full_correct
4466_2LSVJ2_1,confirmed_full_correct
4467_2LSVJ2_1,confirmed_full_correct
4468_2LSVJ2_1,confirmed_full_correct
4469_2LSVJ2_1,confirmed_full_correct
446_2LSVJ2_1,confirmed_full_correct
4470_2LSVJ2_1,confirmed_full_correct
4471_2LSVJ2_1,confirmed_full_correct
4472_2LSVJ2_1,confirmed_full_correct
4473_2LSVJ2_1,confirmed_full_correct
4474_2LSVJ2_1,confirmed_partial_correct
4475_2LSVJ2_1,confirmed_partial_correct
4476_2LSVJ2_1,confirmed_full_correct
4477_2LSVJ2_1,confirmed_full_correct
4478_2LSVJ2_1,confirmed_full_correct
4479_2LSVJ2_1,confirmed_full_correct
447_2LSVJ2_1,confirmed_full_correct
4480_2LSVJ2_1,confirmed_full_correct
4481_2LSVJ2_1,confirmed_partial_correct
4482_2LSVJ2_1,confirmed_full_correct
4483_2LSVJ2_1,confirmed_full_correct
4484_2LSVJ2_1,confirmed_full_correct
4485_2LSVJ2_1,confirmed_full_correct
4486_2LSVJ2_1,confirmed_full_correct
4487_2LSVJ2_1,confirmed_full_correct
4488_2LSVJ2_1,confirmed_full_correct
4489_2LSVJ2_1,confirmed_full_correct
448_2LSVJ2_1,confirmed_full_correct
4490_2LSVJ2_1,confirmed_full_correct
4491_2LSVJ2_1,confirmed_full_correct
4492_2LSVJ2_1,confirmed_full_correct
4493_2LSVJ2_1,confirmed_full_correct
4494_2LSVJ2_1,confirmed_full_correct
4495_2LSVJ2_1,confirmed_full_correct
4496_2LSVJ2_1,confirmed_full_correct
4497_2LSVJ2_1,confirmed_full_correct
4498_2LSVJ2_1,confirmed_full_correct
4499_2LSVJ2_1,confirmed_full_correct
449_2LSVJ2_1,confirmed_full_correct
44_2LSVJ2_1,confirmed_full_correct
4500_2LSVJ2_1,confirmed_full_correct
4501_2LSVJ2_1,confirmed_full_correct
4502_2LSVJ2_1,confirmed_full_correct
4503_2LSVJ2_1,confirmed_full_correct
4504_2LSVJ2_1,confirmed_full_correct
4505_2LSVJ2_1,confirmed_full_correct
4506_2LSVJ2_1,confirmed_full_correct
4507_2LSVJ2_1,confirmed_full_correct
4508_2LSVJ2_1,confirmed_full_correct
4509_2LSVJ2_1,confirmed_full_correct
450_2LSVJ2_1,confirmed_full_correct
4510_2LSVJ2_1,confirmed_full_correct
4511_2LSVJ2_1,confirmed_full_correct
4512_2LSVJ2_1,confirmed_full_correct
4513_2LSVJ2_1,confirmed_full_correct
4514_2LSVJ2_1,confirmed_full_correct
4515_2LSVJ2_1,confirmed_full_correct
4516_2LSVJ2_1,confirmed_full_correct
4517_2LSVJ2_1,confirmed_full_correct
4518_2LSVJ2_1,confirmed_full_correct
4519_2LSVJ2_1,confirmed_full_correct
451_2LSVJ2_1,confirmed_full_correct
4520_2LSVJ2_1,confirmed_full_correct
4521_2LSVJ2_1,confirmed_full_correct
4522_2LSVJ2_1,confirmed_full_correct
4523_2LSVJ2_1,confirmed_full_correct
4524_2LSVJ2_1,confirmed_full_correct
4525_2LSVJ2_1,confirmed_full_correct
4526_2LSVJ2_1,confirmed_full_correct
4527_2LSVJ2_1,confirmed_full_correct
4528_2LSVJ2_1,confirmed_full_correct
4529_2LSVJ2_1,confirmed_full_correct
452_2LSVJ2_1,confirmed_full_correct
4530_2LSVJ2_1,confirmed_full_correct
4531_2LSVJ2_1,confirmed_full_correct
4532_2LSVJ2_1,confirmed_full_correct
4533_2LSVJ2_1,confirmed_full_correct
4534_2LSVJ2_1,confirmed_full_correct
4535_2LSVJ2_1,confirmed_full_correct
4536_2LSVJ2_1,confirmed_full_correct
4537_2LSVJ2_1,confirmed_full_correct
4538_2LSVJ2_1,confirmed_partial_correct
4539_2LSVJ2_1,confirmed_full_correct
453_2LSVJ2_1,confirmed_full_correct
4540_2LSVJ2_1,confirmed_full_correct
4541_2LSVJ2_1,confirmed_full_correct
4542_2LSVJ2_1,confirmed_full_correct
4543_2LSVJ2_1,to_be_checked
4544_2LSVJ2_1,confirmed_full_correct
4545_2LSVJ2_1,confirmed_full_correct
4546_2LSVJ2_1,confirmed_full_correct
4547_2LSVJ2_1,confirmed_full_correct
4548_2LSVJ2_1,confirmed_full_correct
4549_2LSVJ2_1,confirmed_full_correct
454_2LSVJ2_1,confirmed_full_correct
4550_2LSVJ2_1,confirmed_full_correct
4551_2LSVJ2_1,confirmed_full_correct
4552_2LSVJ2_1,confirmed_full_correct
4553_2LSVJ2_1,confirmed_full_correct
4554_2LSVJ2_1,confirmed_full_correct
4555_2LSVJ2_1,confirmed_full_correct
4556_2LSVJ2_1,confirmed_full_correct
4557_2LSVJ2_1,confirmed_full_correct
4558_2LSVJ2_1,confirmed_full_correct
4559_2LSVJ2_1,confirmed_full_correct
455_2LSVJ2_1,confirmed_full_correct
4560_2LSVJ2_1,confirmed_full_correct
4561_2LSVJ2_1,confirmed_partial_correct
4562_2LSVJ2_1,confirmed_full_correct
4563_2LSVJ2_1,confirmed_full_correct
4564_2LSVJ2_1,confirmed_full_correct
4565_2LSVJ2_1,confirmed_full_correct
4566_2LSVJ2_1,confirmed_full_correct
4567_2LSVJ2_1,confirmed_full_correct
4568_2LSVJ2_1,confirmed_full_correct
4569_2LSVJ2_1,confirmed_full_correct
456_2LSVJ2_1,confirmed_full_correct
4570_2LSVJ2_1,confirmed_full_correct
4571_2LSVJ2_1,confirmed_full_correct
4572_2LSVJ2_1,confirmed_full_correct
4573_2LSVJ2_1,confirmed_full_correct
4574_2LSVJ2_1,confirmed_partial_correct
4575_2LSVJ2_1,confirmed_full_correct
4576_2LSVJ2_1,confirmed_full_correct
4577_2LSVJ2_1,confirmed_full_correct
4578_2LSVJ2_1,confirmed_full_correct
4579_2LSVJ2_1,confirmed_full_correct
457_2LSVJ2_1,confirmed_full_correct
4580_2LSVJ2_1,confirmed_full_correct
4581_2LSVJ2_1,confirmed_full_correct
4582_2LSVJ2_1,confirmed_full_correct
4583_2LSVJ2_1,confirmed_partial_correct
4584_2LSVJ2_1,confirmed_full_correct
4585_2LSVJ2_1,confirmed_full_correct
4586_2LSVJ2_1,confirmed_full_correct
4587_2LSVJ2_1,confirmed_full_correct
4588_2LSVJ2_1,confirmed_full_correct
4589_2LSVJ2_1,confirmed_full_correct
458_2LSVJ2_1,confirmed_full_correct
4590_2LSVJ2_1,confirmed_full_correct
4591_2LSVJ2_1,confirmed_partial_correct
4592_2LSVJ2_1,confirmed_full_correct
4593_2LSVJ2_1,confirmed_full_correct
4594_2LSVJ2_1,confirmed_full_correct
4595_2LSVJ2_1,confirmed_full_correct
4596_2LSVJ2_1,confirmed_full_correct
4597_2LSVJ2_1,confirmed_full_correct
4598_2LSVJ2_1,confirmed_full_correct
4599_2LSVJ2_1,confirmed_partial_correct
459_2LSVJ2_1,confirmed_full_correct
45_2LSVJ2_1,confirmed_full_correct
4600_2LSVJ2_1,to_be_checked
4601_2LSVJ2_1,confirmed_full_correct
4602_2LSVJ2_1,confirmed_full_correct
4603_2LSVJ2_1,confirmed_full_correct
4604_2LSVJ2_1,confirmed_full_correct
4605_2LSVJ2_1,confirmed_full_correct
4606_2LSVJ2_1,confirmed_full_correct
4607_2LSVJ2_1,confirmed_full_correct
4608_2LSVJ2_1,confirmed_full_correct
4609_2LSVJ2_1,confirmed_full_correct
460_2LSVJ2_1,confirmed_full_correct
4610_2LSVJ2_1,confirmed_full_correct
4611_2LSVJ2_1,confirmed_full_correct
4612_2LSVJ2_1,confirmed_full_correct
4613_2LSVJ2_1,confirmed_full_correct
4614_2LSVJ2_1,confirmed_full_correct
4615_2LSVJ2_1,confirmed_full_correct
4616_2LSVJ2_1,confirmed_full_correct
4617_2LSVJ2_1,confirmed_full_correct
4618_2LSVJ2_1,confirmed_full_correct
4619_2LSVJ2_1,confirmed_full_correct
461_2LSVJ2_1,confirmed_full_correct
4620_2LSVJ2_1,confirmed_full_correct
4621_2LSVJ2_1,confirmed_full_correct
4622_2LSVJ2_1,confirmed_full_correct
4623_2LSVJ2_1,confirmed_full_correct
4624_2LSVJ2_1,to_be_checked
4625_2LSVJ2_1,confirmed_full_correct
4626_2LSVJ2_1,confirmed_full_correct
4627_2LSVJ2_1,confirmed_partial_correct
4628_2LSVJ2_1,confirmed_full_correct
4629_2LSVJ2_1,confirmed_partial_correct
462_2LSVJ2_1,confirmed_full_correct
4630_2LSVJ2_1,confirmed_full_correct
4631_2LSVJ2_1,confirmed_full_correct
4632_2LSVJ2_1,confirmed_full_correct
4633_2LSVJ2_1,confirmed_full_correct
4634_2LSVJ2_1,confirmed_partial_correct
4635_2LSVJ2_1,confirmed_full_correct
4636_2LSVJ2_1,confirmed_full_correct
4637_2LSVJ2_1,confirmed_full_correct
4638_2LSVJ2_1,confirmed_full_correct
4639_2LSVJ2_1,confirmed_full_correct
463_2LSVJ2_1,confirmed_full_correct
4640_2LSVJ2_1,confirmed_partial_correct
4641_2LSVJ2_1,confirmed_full_correct
4642_2LSVJ2_1,confirmed_full_correct
4643_2LSVJ2_1,confirmed_full_correct
4644_2LSVJ2_1,confirmed_partial_correct
4645_2LSVJ2_1,confirmed_full_correct
4646_2LSVJ2_1,confirmed_full_correct
4647_2LSVJ2_1,confirmed_full_correct
4648_2LSVJ2_1,confirmed_full_correct
4649_2LSVJ2_1,confirmed_full_correct
464_2LSVJ2_1,confirmed_full_correct
4650_2LSVJ2_1,confirmed_full_correct
4651_2LSVJ2_1,confirmed_full_correct
4652_2LSVJ2_1,confirmed_full_correct
4653_2LSVJ2_1,confirmed_full_correct
4654_2LSVJ2_1,confirmed_full_correct
4655_2LSVJ2_1,confirmed_full_correct
4656_2LSVJ2_1,confirmed_full_correct
4657_2LSVJ2_1,confirmed_full_correct
4658_2LSVJ2_1,confirmed_full_correct
4659_2LSVJ2_1,confirmed_full_correct
465_2LSVJ2_1,confirmed_full_correct
4660_2LSVJ2_1,confirmed_full_correct
4661_2LSVJ2_1,confirmed_full_correct
4662_2LSVJ2_1,confirmed_full_correct
4663_2LSVJ2_1,confirmed_full_correct
4664_2LSVJ2_1,confirmed_full_correct
4665_2LSVJ2_1,confirmed_full_correct
4666_2LSVJ2_1,confirmed_full_correct
4667_2LSVJ2_1,confirmed_full_correct
4668_2LSVJ2_1,confirmed_full_correct
4669_2LSVJ2_1,confirmed_full_correct
466_2LSVJ2_1,confirmed_full_correct
4670_2LSVJ2_1,confirmed_full_correct
4671_2LSVJ2_1,confirmed_full_correct
4672_2LSVJ2_1,confirmed_full_correct
4673_2LSVJ2_1,confirmed_full_correct
4674_2LSVJ2_1,confirmed_full_correct
4675_2LSVJ2_1,confirmed_full_correct
4676_2LSVJ2_1,confirmed_full_correct
4677_2LSVJ2_1,confirmed_full_correct
4678_2LSVJ2_1,confirmed_full_correct
4679_2LSVJ2_1,confirmed_full_correct
467_2LSVJ2_1,confirmed_full_correct
4680_2LSVJ2_1,confirmed_full_correct
4681_2LSVJ2_1,confirmed_full_correct
4682_2LSVJ2_1,confirmed_full_correct
4683_2LSVJ2_1,confirmed_full_correct
4684_2LSVJ2_1,confirmed_full_correct
4685_2LSVJ2_1,confirmed_full_correct
4686_2LSVJ2_1,confirmed_full_correct
4687_2LSVJ2_1,confirmed_full_correct
4688_2LSVJ2_1,confirmed_full_correct
4689_2LSVJ2_1,confirmed_full_correct
468_2LSVJ2_1,confirmed_full_correct
4690_2LSVJ2_1,confirmed_full_correct
4691_2LSVJ2_1,confirmed_full_correct
4692_2LSVJ2_1,confirmed_full_correct
4693_2LSVJ2_1,confirmed_full_correct
4694_2LSVJ2_1,confirmed_full_correct
4695_2LSVJ2_1,confirmed_full_correct
4696_2LSVJ2_1,to_be_checked
4697_2LSVJ2_1,confirmed_full_correct
4698_2LSVJ2_1,confirmed_full_correct
4699_2LSVJ2_1,confirmed_full_correct
469_2LSVJ2_1,confirmed_full_correct
46_2LSVJ2_1,confirmed_full_correct
4700_2LSVJ2_1,confirmed_full_correct
4701_2LSVJ2_1,confirmed_full_correct
4702_2LSVJ2_1,confirmed_full_correct
4703_2LSVJ2_1,confirmed_full_correct
4704_2LSVJ2_1,confirmed_full_correct
4705_2LSVJ2_1,confirmed_full_correct
4706_2LSVJ2_1,confirmed_full_correct
4707_2LSVJ2_1,confirmed_full_correct
4708_2LSVJ2_1,confirmed_full_correct
4709_2LSVJ2_1,confirmed_full_correct
470_2LSVJ2_1,confirmed_full_correct
4710_2LSVJ2_1,confirmed_full_correct
4711_2LSVJ2_1,confirmed_full_correct
4712_2LSVJ2_1,confirmed_full_correct
4713_2LSVJ2_1,confirmed_full_correct
4714_2LSVJ2_1,confirmed_full_correct
4715_2LSVJ2_1,confirmed_full_correct
4716_2LSVJ2_1,confirmed_full_correct
4717_2LSVJ2_1,confirmed_full_correct
4718_2LSVJ2_1,confirmed_partial_correct
4719_2LSVJ2_1,confirmed_full_correct
471_2LSVJ2_1,confirmed_full_correct
4720_2LSVJ2_1,confirmed_full_correct
4721_2LSVJ2_1,confirmed_full_correct
4722_2LSVJ2_1,confirmed_full_correct
4723_2LSVJ2_1,confirmed_full_correct
4724_2LSVJ2_1,confirmed_full_correct
4725_2LSVJ2_1,confirmed_full_correct
4726_2LSVJ2_1,confirmed_full_correct
4727_2LSVJ2_1,confirmed_full_correct
4728_2LSVJ2_1,confirmed_full_correct
4729_2LSVJ2_1,confirmed_full_correct
472_2LSVJ2_1,confirmed_full_correct
4730_2LSVJ2_1,confirmed_full_correct
4731_2LSVJ2_1,confirmed_full_correct
4732_2LSVJ2_1,confirmed_full_correct
4733_2LSVJ2_1,confirmed_full_correct
4734_2LSVJ2_1,confirmed_full_correct
4735_2LSVJ2_1,confirmed_full_correct
4736_2LSVJ2_1,confirmed_full_correct
4737_2LSVJ2_1,confirmed_full_correct
4738_2LSVJ2_1,confirmed_full_correct
4739_2LSVJ2_1,confirmed_full_correct
473_2LSVJ2_1,confirmed_full_correct
4740_2LSVJ2_1,confirmed_full_correct
4741_2LSVJ2_1,confirmed_full_correct
4742_2LSVJ2_1,confirmed_full_correct
4743_2LSVJ2_1,confirmed_full_correct
4744_2LSVJ2_1,confirmed_full_correct
4745_2LSVJ2_1,confirmed_full_correct
4746_2LSVJ2_1,confirmed_full_correct
4747_2LSVJ2_1,confirmed_full_correct
4748_2LSVJ2_1,confirmed_full_correct
4749_2LSVJ2_1,confirmed_full_correct
474_2LSVJ2_1,confirmed_full_correct
4750_2LSVJ2_1,confirmed_full_correct
4751_2LSVJ2_1,confirmed_full_correct
4752_2LSVJ2_1,confirmed_full_correct
4753_2LSVJ2_1,confirmed_full_correct
4754_2LSVJ2_1,confirmed_full_correct
4755_2LSVJ2_1,confirmed_full_correct
4756_2LSVJ2_1,confirmed_full_correct
4757_2LSVJ2_1,confirmed_full_correct
4758_2LSVJ2_1,confirmed_full_correct
4759_2LSVJ2_1,confirmed_full_correct
475_2LSVJ2_1,confirmed_full_correct
4760_2LSVJ2_1,confirmed_full_correct
4761_2LSVJ2_1,confirmed_full_correct
4762_2LSVJ2_1,confirmed_full_correct
4763_2LSVJ2_1,confirmed_full_correct
4764_2LSVJ2_1,confirmed_full_correct
4765_2LSVJ2_1,confirmed_full_correct
4766_2LSVJ2_1,confirmed_full_correct
4767_2LSVJ2_1,confirmed_full_correct
4768_2LSVJ2_1,confirmed_full_correct
4769_2LSVJ2_1,confirmed_full_correct
476_2LSVJ2_1,confirmed_full_correct
4770_2LSVJ2_1,confirmed_full_correct
4771_2LSVJ2_1,confirmed_full_correct
4772_2LSVJ2_1,confirmed_full_correct
4773_2LSVJ2_1,confirmed_full_correct
4774_2LSVJ2_1,confirmed_full_correct
4775_2LSVJ2_1,confirmed_full_correct
4776_2LSVJ2_1,confirmed_full_correct
4777_2LSVJ2_1,confirmed_full_correct
4778_2LSVJ2_1,confirmed_full_correct
4779_2LSVJ2_1,confirmed_full_correct
477_2LSVJ2_1,confirmed_full_correct
4780_2LSVJ2_1,confirmed_full_correct
4781_2LSVJ2_1,confirmed_full_correct
4782_2LSVJ2_1,confirmed_full_correct
4783_2LSVJ2_1,confirmed_partial_correct
4784_2LSVJ2_1,confirmed_full_correct
4785_2LSVJ2_1,confirmed_full_correct
4786_2LSVJ2_1,confirmed_full_correct
4787_2LSVJ2_1,confirmed_full_correct
4788_2LSVJ2_1,confirmed_full_correct
4789_2LSVJ2_1,confirmed_full_correct
478_2LSVJ2_1,confirmed_full_correct
4790_2LSVJ2_1,confirmed_full_correct
4791_2LSVJ2_1,confirmed_full_correct
4792_2LSVJ2_1,confirmed_full_correct
4793_2LSVJ2_1,confirmed_full_correct
4794_2LSVJ2_1,confirmed_full_correct
4795_2LSVJ2_1,confirmed_full_correct
4796_2LSVJ2_1,confirmed_full_correct
4797_2LSVJ2_1,confirmed_full_correct
4798_2LSVJ2_1,confirmed_full_correct
4799_2LSVJ2_1,confirmed_full_correct
479_2LSVJ2_1,confirmed_full_correct
47_2LSVJ2_1,confirmed_full_correct
4800_2LSVJ2_1,confirmed_partial_correct
4801_2LSVJ2_1,confirmed_full_correct
4802_2LSVJ2_1,confirmed_full_correct
4803_2LSVJ2_1,confirmed_full_correct
4804_2LSVJ2_1,confirmed_full_correct
4805_2LSVJ2_1,confirmed_full_correct
4806_2LSVJ2_1,confirmed_full_correct
4807_2LSVJ2_1,confirmed_full_correct
4808_2LSVJ2_1,confirmed_full_correct
4809_2LSVJ2_1,confirmed_full_correct
480_2LSVJ2_1,confirmed_full_correct
4810_2LSVJ2_1,confirmed_full_correct
4811_2LSVJ2_1,confirmed_full_correct
4812_2LSVJ2_1,confirmed_full_correct
4813_2LSVJ2_1,confirmed_full_correct
4814_2LSVJ2_1,confirmed_full_correct
4815_2LSVJ2_1,confirmed_full_correct
4816_2LSVJ2_1,confirmed_full_correct
4817_2LSVJ2_1,confirmed_full_correct
4818_2LSVJ2_1,confirmed_full_correct
4819_2LSVJ2_1,confirmed_full_correct
481_2LSVJ2_1,confirmed_full_correct
4820_2LSVJ2_1,confirmed_full_correct
4821_2LSVJ2_1,confirmed_full_correct
4822_2LSVJ2_1,confirmed_full_correct
4823_2LSVJ2_1,confirmed_full_correct
4824_2LSVJ2_1,confirmed_full_correct
4825_2LSVJ2_1,confirmed_full_correct
4826_2LSVJ2_1,confirmed_full_correct
4827_2LSVJ2_1,confirmed_full_correct
4828_2LSVJ2_1,confirmed_full_correct
4829_2LSVJ2_1,confirmed_full_correct
482_2LSVJ2_1,confirmed_full_correct
4830_2LSVJ2_1,confirmed_full_correct
4831_2LSVJ2_1,confirmed_full_correct
4832_2LSVJ2_1,confirmed_full_correct
4833_2LSVJ2_1,confirmed_full_correct
4834_2LSVJ2_1,confirmed_full_correct
4835_2LSVJ2_1,confirmed_full_correct
4836_2LSVJ2_1,confirmed_full_correct
4837_2LSVJ2_1,confirmed_full_correct
4838_2LSVJ2_1,confirmed_full_correct
4839_2LSVJ2_1,confirmed_full_correct
483_2LSVJ2_1,confirmed_full_correct
4840_2LSVJ2_1,confirmed_full_correct
4841_2LSVJ2_1,confirmed_full_correct
4842_2LSVJ2_1,confirmed_full_correct
4843_2LSVJ2_1,confirmed_full_correct
4844_2LSVJ2_1,confirmed_full_correct
4845_2LSVJ2_1,confirmed_full_correct
4846_2LSVJ2_1,confirmed_full_correct
4847_2LSVJ2_1,confirmed_full_correct
4848_2LSVJ2_1,confirmed_full_correct
4849_2LSVJ2_1,confirmed_full_correct
484_2LSVJ2_1,confirmed_full_correct
4850_2LSVJ2_1,confirmed_full_correct
4851_2LSVJ2_1,confirmed_full_correct
4852_2LSVJ2_1,confirmed_full_correct
4853_2LSVJ2_1,confirmed_full_correct
4854_2LSVJ2_1,confirmed_full_correct
4855_2LSVJ2_1,confirmed_full_correct
4856_2LSVJ2_1,confirmed_full_correct
4857_2LSVJ2_1,confirmed_full_correct
4858_2LSVJ2_1,confirmed_full_correct
4859_2LSVJ2_1,confirmed_full_correct
485_2LSVJ2_1,confirmed_full_correct
4860_2LSVJ2_1,confirmed_full_correct
4861_2LSVJ2_1,confirmed_full_correct
4862_2LSVJ2_1,confirmed_full_correct
4863_2LSVJ2_1,confirmed_full_correct
4864_2LSVJ2_1,confirmed_full_correct
4865_2LSVJ2_1,confirmed_full_correct
4866_2LSVJ2_1,confirmed_full_correct
4867_2LSVJ2_1,confirmed_full_correct
4868_2LSVJ2_1,confirmed_full_correct
4869_2LSVJ2_1,confirmed_full_correct
486_2LSVJ2_1,confirmed_full_correct
4870_2LSVJ2_1,confirmed_full_correct
4871_2LSVJ2_1,confirmed_full_correct
4872_2LSVJ2_1,confirmed_full_correct
4873_2LSVJ2_1,confirmed_full_correct
4874_2LSVJ2_1,confirmed_full_correct
4875_2LSVJ2_1,confirmed_full_correct
4876_2LSVJ2_1,confirmed_full_correct
4877_2LSVJ2_1,confirmed_full_correct
4878_2LSVJ2_1,confirmed_partial_correct
4879_2LSVJ2_1,confirmed_full_correct
487_2LSVJ2_1,confirmed_full_correct
4880_2LSVJ2_1,confirmed_full_correct
4881_2LSVJ2_1,confirmed_full_correct
4882_2LSVJ2_1,confirmed_full_correct
4883_2LSVJ2_1,confirmed_full_correct
4884_2LSVJ2_1,confirmed_full_correct
4885_2LSVJ2_1,confirmed_full_correct
4886_2LSVJ2_1,confirmed_full_correct
4887_2LSVJ2_1,confirmed_full_correct
4888_2LSVJ2_1,confirmed_full_correct
4889_2LSVJ2_1,confirmed_full_correct
488_2LSVJ2_1,confirmed_full_correct
4890_2LSVJ2_1,confirmed_full_correct
4891_2LSVJ2_1,confirmed_full_correct
4892_2LSVJ2_1,confirmed_full_correct
4893_2LSVJ2_1,confirmed_full_correct
4894_2LSVJ2_1,confirmed_full_correct
4895_2LSVJ2_1,confirmed_full_correct
4896_2LSVJ2_1,confirmed_full_correct
4897_2LSVJ2_1,confirmed_full_correct
4898_2LSVJ2_1,confirmed_full_correct
4899_2LSVJ2_1,confirmed_full_correct
489_2LSVJ2_1,confirmed_full_correct
48_2LSVJ2_1,confirmed_full_correct
4900_2LSVJ2_1,confirmed_full_correct
4901_2LSVJ2_1,confirmed_full_correct
4902_2LSVJ2_1,confirmed_full_correct
4903_2LSVJ2_1,confirmed_full_correct
4904_2LSVJ2_1,confirmed_full_correct
4905_2LSVJ2_1,confirmed_full_correct
4906_2LSVJ2_1,confirmed_full_correct
4907_2LSVJ2_1,confirmed_full_correct
4908_2LSVJ2_1,confirmed_full_correct
4909_2LSVJ2_1,confirmed_full_correct
490_2LSVJ2_1,confirmed_full_correct
